# THALASSA - STATISTICS                                                                                                                                                                                                             
#===================================================================================================================================================================================================================================
#    CALLS      STEPS                    TOL               CPUT [s]                    MJD               SMA [km]                ECC [-]              INC [deg]             RAAN [deg]              AOP [deg]               MA [deg]
    125766      60856  1.000000000000000E-13  1.283000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.312000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.309000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.325000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.320000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.268000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.290000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.303000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.245000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.247000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.256000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.279000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.273000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.257000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.275000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.269000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.279000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.220000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.276000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
      1026        504  1.000000000000000E-13  1.870000000000000E-01  5.222204276041742E+04  6.163788822392303E+03  5.736629659397797E-02  4.077607203294642E-05  1.762875863377319E+02  2.353300871287833E+02  2.000605458075314E+02
    125766      60856  1.000000000000000E-13  1.237000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.242000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.229000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.231000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.292000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.233000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.191000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.221000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.234000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.223000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    131683      63144  1.000000000000000E-13  1.428000000000000E+00  5.511525000000000E+04  4.319767766048258E+04  3.975857385203456E-02  1.336733244700807E+01  3.578489882735607E+02  1.203982259464142E+01  7.400429494483319E+01
    125766      60856  1.000000000000000E-13  1.254000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.249000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.300000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.281000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.249000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    175418      84117  1.000000000000000E-13  1.885000000000000E+00  5.525000000000000E+04  4.319667947478412E+04  7.658253202505445E-02  1.338256068392412E+01  3.570428999624497E+02  7.615643025684515E+00  1.925203750256404E+02
    125766      60856  1.000000000000000E-13  1.288000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.286000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.203000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.295000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.255000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.266000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.180000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.268000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.192000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.394000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.877000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
    125766      60856  1.000000000000000E-13  1.212000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.218000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.346000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.275000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.279000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.891000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
    125766      60856  1.000000000000000E-13  1.191000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.255000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.276000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.290000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.243000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.777000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  1.030000000000000E+00  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
    122481      61236  1.000000000000000E-13  1.192000000000000E+00  5.906926130115578E+04  6.492413726684267E+03  1.307939416953137E-03  9.999790169543053E+01  4.051345870046344E+01  3.590952110702361E+02  2.276848652324477E+02
    125766      60856  1.000000000000000E-13  1.204000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.251000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.257000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.818000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  9.980000000000000E-01  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
    125766      60856  1.000000000000000E-13  1.274000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.260000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.310000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.718000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  9.540000000000000E-01  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
    125703      60977  1.000000000000000E-13  1.192000000000000E+00  5.002588387584626E+04  6.507670903530679E+03  1.500902342449235E-03  1.349596868305621E-03  3.125495846509886E+02  1.900725171505239E+02  3.474805358385177E+02
    125766      60856  1.000000000000000E-13  1.200000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.197000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.211000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.860000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
    115899      37170  1.000000000000000E-13  1.153000000000000E+00                    NaN  1.797693134862316+308                    NaN                    NaN                    NaN                    NaN  0.000000000000000E+00
    171721      82349  1.000000000000000E-13  1.780000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  9.770000000000000E-01  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
    125766      60856  1.000000000000000E-13  1.214000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.230000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.244000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.849000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  1.031000000000000E+00  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
    125703      60977  1.000000000000000E-13  1.274000000000000E+00  5.002588387584626E+04  6.507670903530679E+03  1.500902342449235E-03  1.349596868305621E-03  3.125495846509886E+02  1.900725171505239E+02  3.474805358385177E+02
    125766      60856  1.000000000000000E-13  1.199000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.285000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.291000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.855000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  9.800000000000000E-01  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
    125766      60856  1.000000000000000E-13  1.248000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.209000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.224000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.841000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  1.041000000000000E+00  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
     86576      41932  1.000000000000000E-13  9.720000000000000E-01  5.036525000000000E+04  4.206183050406250E+04  3.350934832752088E-03  7.646045842265176E-01  8.332790522106835E+01  2.939878913424310E+02  1.899900897400360E+02
    125766      60856  1.000000000000000E-13  1.263000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.213000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.220000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.721000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  9.630000000000000E-01  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
     87016      42161  1.000000000000000E-13  1.003000000000000E+00  5.036525000000001E+04  4.199555429835454E+04  3.325881176146380E-03  7.627678619948356E-01  8.331009425784235E+01  2.940858365743435E+02  1.500450874723314E+02
    125766      60856  1.000000000000000E-13  1.208000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.185000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.245000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.750000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
     86142      42003  1.000000000000000E-13  9.270000000000000E-01  5.977350000000001E+04  6.627597757808262E+04  7.302997133176532E-04  3.636898170866874E+00  9.277025902510647E+01  3.490124973248448E+02  1.636191759614170E+02
     87016      42161  1.000000000000000E-13  9.630000000000000E-01  5.036525000000001E+04  4.199555429835454E+04  3.325881176146380E-03  7.627678619948356E-01  8.331009425784235E+01  2.940858365743435E+02  1.500450874723314E+02
    125766      60856  1.000000000000000E-13  1.183000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.221000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.172000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.781000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
    259521     124368  1.000000000000000E-13  2.583000000000000E+00  5.548050000000000E+04  4.319197551204494E+04  4.009301068777424E-02  1.330291455722482E+01  3.555985243691099E+02  2.429994793949385E+01  1.478439762145680E+02
     43065      20980  1.000000000000000E-13  6.080000000000000E-01  5.940825000000000E+04  6.628251088929956E+04  3.669219052464317E-04  1.799094426817998E+00  9.591613343847764E+01  3.348515639730053E+02  2.318751254844097E+02
     87016      42161  1.000000000000000E-13  1.044000000000000E+00  5.036525000000001E+04  4.199555429835454E+04  3.325881176146380E-03  7.627678619948356E-01  8.331009425784235E+01  2.940858365743435E+02  1.500450874723314E+02
    125766      60856  1.000000000000000E-13  1.317000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    125766      60856  1.000000000000000E-13  1.240000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
    171721      82349  1.000000000000000E-13  1.689000000000000E+00  5.525000000000000E+04  4.319675474095340E+04  7.658004922707530E-02  1.322807053592237E+01  3.571134825998116E+02  7.560857260616734E+00  1.923076062739624E+02
    259521     124368  1.000000000000000E-13  2.557000000000000E+00  5.548050000000000E+04  4.319197551204494E+04  4.009301068777424E-02  1.330291455722482E+01  3.555985243691099E+02  2.429994793949385E+01  1.478439762145680E+02
     43065      20980  1.000000000000000E-13  5.669999999999999E-01  5.940825000000000E+04  6.628251088929956E+04  3.669219052464317E-04  1.799094426817998E+00  9.591613343847764E+01  3.348515639730053E+02  2.318751254844097E+02
     87016      42161  1.000000000000000E-13  9.780000000000000E-01  5.036525000000001E+04  4.199555429835454E+04  3.325881176146380E-03  7.627678619948356E-01  8.331009425784235E+01  2.940858365743435E+02  1.500450874723314E+02
    132497      64005  1.000000000000000E-13  1.418000000000000E+00  5.940825000000000E+04  4.403369555330268E+04  7.309578242662246E-02  1.233228926852686E+01  9.260880528732859E+00  3.417065687379688E+02  2.842658358636552E+02
    125766      60856  1.000000000000000E-13  1.254000000000000E+00  5.906900072133668E+04  6.508122800420135E+03  1.572746270412157E-03  1.653502122480329E-03  3.513030099771777E+02  1.102942982111756E+02  3.473486676397831E+02
