# THALASSA - ORBITAL ELEMENTS                                                                                                                                                                           
#================================================================================================================================================================                                       
#                  MJD               SMA [km]                ECC [-]              INC [deg]             RAAN [deg]              AOP [deg]               MA [deg]                                        
 5.616000000000000E+04, 4.319524088764235E+04, 4.199625074116341E-02, 1.349688982825183E+01, 3.533510647794142E+02, 8.172942523456716E+01, 2.280499573636165E+01
 5.619000000000001E+04, 4.319811281659070E+04, 3.217492984260772E-02, 1.349586922560898E+01, 3.530874861132281E+02, 8.301322216492471E+01, 2.496107723465184E+01
 5.622000000000000E+04, 4.320158023269127E+04, 2.363318000271573E-02, 1.350174483874010E+01, 3.528171270309203E+02, 7.339331072101388E+01, 3.774635129268044E+01
 5.625000000000000E+04, 4.320332793149744E+04, 2.129545763064389E-02, 1.351090681945616E+01, 3.525689772906645E+02, 4.882425817215452E+01, 6.531731104286104E+01
 5.628000000000001E+04, 4.320346970611230E+04, 2.788490442527116E-02, 1.351572013190680E+01, 3.523571408751662E+02, 3.045560204350937E+01, 8.663823112002869E+01
 5.631000000000000E+04, 4.320293991532371E+04, 3.828994021204937E-02, 1.350909744003668E+01, 3.521502242530546E+02, 2.794094848204040E+01, 9.209510378568115E+01
 5.634000000000000E+04, 4.320214007207477E+04, 4.832304760853630E-02, 1.349548474133431E+01, 3.519054725367671E+02, 3.336012646874814E+01, 8.965581924736858E+01
 5.637000000000000E+04, 4.320077724432153E+04, 5.599643174771683E-02, 1.348727375917959E+01, 3.516200948097817E+02, 4.199681801318447E+01, 8.425240664477991E+01
 5.640000000000000E+04, 4.319949230287311E+04, 6.057817758334579E-02, 1.348926872589148E+01, 3.513346769546387E+02, 5.191384158095908E+01, 7.787614807525465E+01
 5.643000000000000E+04, 4.319813498774151E+04, 6.176618897483150E-02, 1.349789785371249E+01, 3.510861689204026E+02, 6.219897211944997E+01, 7.124554935040240E+01
 5.646000000000000E+04, 4.319611251051768E+04, 5.952394841577826E-02, 1.350458938961169E+01, 3.508867713087687E+02, 7.234181727762557E+01, 6.470012279286900E+01
 5.649000000000000E+04, 4.319437640308714E+04, 5.411710014284676E-02, 1.350172977369210E+01, 3.507018803926337E+02, 8.164989844051085E+01, 5.898528819079444E+01
 5.652000000000000E+04, 4.319458398941974E+04, 4.603707696071740E-02, 1.349023150045830E+01, 3.504894116173318E+02, 8.934154950361973E+01, 5.492971599441244E+01
 5.655000000000001E+04, 4.319701951609823E+04, 3.628630522629029E-02, 1.347898038910106E+01, 3.502255573604169E+02, 9.346404275466084E+01, 5.439634547932695E+01
 5.658000000000000E+04, 4.319913694536511E+04, 2.654285674206842E-02, 1.347532531576612E+01, 3.499305461409065E+02, 8.937489066038103E+01, 6.181226674011352E+01
 5.661000000000000E+04, 4.319994699992529E+04, 2.088335463490095E-02, 1.347986720300920E+01, 3.496510295770854E+02, 6.938943699523993E+01, 8.488835311590108E+01
 5.664000000000000E+04, 4.320063911732213E+04, 2.436060963122037E-02, 1.348291147484023E+01, 3.494213837626475E+02, 4.505093253544383E+01, 1.122066650592883E+02
 5.666100000000000E+04, 4.319613576191555E+04, 3.082554440467480E-02, 1.347549588616871E+01, 3.492824897724446E+02, 3.805286946347933E+01, 2.292832455545816E+02
